end_hour,haarsteeg_in_flow_vol,haarsteeg_flow_value,haarsteeg_level_value,haarsteeg_last_in_flow_vol,haarsteeg_vol_remain
2019-09-09 19:00:00,552.6337077061426,390.5744999999998,-1.81,249.22696622041727,201.19732760684676
2019-09-09 20:00:00,369.886790054509,338.3119999999996,-2.0,552.6337077061426,184.5040995521302
2019-09-09 21:00:00,474.43911313404914,420.8249999999997,-2.12,369.886790054509,173.96100814915135
2019-09-09 22:00:00,627.3139384772427,456.527333333333,-1.63,474.43911313404914,217.01196471131507
2019-09-09 23:00:00,421.7236561191551,344.79583333333306,-1.5,627.3139384772427,228.43364706454219
2019-09-10 00:00:00,607.9849375717816,623.5154999999997,-2.48,421.7236561191551,142.33173394021475
2019-09-10 01:00:00,238.9767384675211,158.6816666666665,-2.21,607.9849375717816,166.0536895969172
2019-09-10 02:00:00,235.90167014165212,185.082333333333,-1.8450000000000002,238.9767384675211,198.12225928097791
2019-09-10 03:00:00,326.3965380172208,307.4469999999998,-2.48,235.90167014165212,142.33173394021475
2019-09-10 04:00:00,70.28727601985912,5.789999999999993,-1.68,326.3965380172208,212.6190099600739
2019-09-10 05:00:00,289.49571810679436,287.0389999999997,-1.98,70.28727601985912,186.2612814526267
2019-09-10 06:00:00,123.11255690353447,129.43916666666678,-2.10875,289.49571810679436,174.9494229681806
2019-09-10 07:00:00,135.70569385709254,134.87899999999996,-2.7575000000000003,123.11255690353447,117.95083507082607
2019-09-10 08:00:00,70.9462192325453,5.789999999999993,-1.95,135.70569385709254,188.8970543033714
2019-09-10 09:00:00,261.8201031739752,203.29033333333302,-1.92,70.9462192325453,191.53282715411615
2019-09-10 10:00:00,589.0952321414443,578.111,-2.27,261.8201031739752,160.78214389542777
2019-09-10 11:00:00,195.669526211535,176.87316666666655,-1.26,589.0952321414443,249.51982987049996
2019-09-10 12:00:00,382.4799270080667,304.95183333333415,-0.99,195.669526211535,273.24178552720235
2019-09-10 13:00:00,397.5624049873283,495.1836666666664,-1.615,382.4799270080667,218.3298511366874
2019-09-10 14:00:00,300.03880950977367,351.7394999999997,-2.11,397.5624049873283,174.8395990993996
2019-09-10 15:00:00,233.99805641611422,262.7918333333331,-1.9666666666666666,300.03880950977367,187.43273605295767
2019-09-10 16:00:00,373.10829020541877,470.2864999999998,-2.56,233.99805641611422,135.3030063382288
2019-09-10 17:00:00,211.7404190098257,149.53999999999988,-1.77,373.10829020541877,204.71169140783974
2019-09-10 18:00:00,232.24087451561792,177.74266666666628,-1.6166666666666667,211.7404190098257,218.18341931164605
2019-09-10 19:00:00,382.1870633579845,501.80349999999976,-2.21,232.24087451561792,166.0536895969172
2019-09-10 20:00:00,282.9062859799332,257.08599999999984,-1.63,382.1870633579845,217.01196471131507
2019-09-10 21:00:00,246.4447615446308,596.6196666666665,-2.58,282.9062859799332,133.54582443773234
2019-09-10 22:00:00,458.62447602958053,417.55933333333314,-2.45,246.4447615446308,144.96750679095945
2019-09-10 23:00:00,324.20006064160015,253.0461666666664,-1.61,458.62447602958053,218.76914661181152
2019-09-11 00:00:00,469.3139992576014,525.4014999999997,-2.2233333333333336,324.20006064160015,164.8822349965862
2019-09-11 01:00:00,284.66346788042944,215.19016666666636,-1.7033333333333334,469.3139992576014,210.56896440949467
2019-09-11 02:00:00,215.98694193602535,257.8801666666663,-2.025,284.66346788042944,182.30762217650962
2019-09-11 03:00:00,177.40215603762374,271.54850000000016,-2.76,215.98694193602535,117.73118733326406
2019-09-11 04:00:00,95.47354992697527,5.8,-1.8483333333333334,177.40215603762374,197.82939563089516
2019-09-11 05:00:00,176.6699969124168,188.38049999999976,-1.74,95.47354992697527,207.34746425858444
2019-09-11 06:00:00,264.4558760247199,285.10866666666635,-2.67,176.6699969124168,125.63850588549819
2019-09-11 07:00:00,58.86559366663206,5.789999999999993,-2.0,264.4558760247199,184.5040995521302
2019-09-12 21:00:00,399.00580440559276,381.6603333333338,-2.215,58.86559366663206,165.61439412179308
2019-09-12 22:00:00,552.4140599685799,517.3614999999999,-2.35,399.00580440559276,153.75341629344183
2019-09-12 23:00:00,248.20194344512748,271.1521666666664,-1.93,552.4140599685799,190.65423620386792
2019-09-13 00:00:00,400.63747331319706,358.68099999999987,-2.39,248.20194344512748,150.23905249244888
2019-09-13 01:00:00,487.3983296502108,436.49416666666656,-2.66,400.63747331319706,126.51709683574641
2019-09-13 02:00:00,210.42253258445322,209.7479999999998,-2.21,487.3983296502108,166.0536895969172
2019-09-14 08:00:00,149.54350132350214,144.289,-2.66,210.42253258445322,126.51709683574641
2019-09-14 09:00:00,73.50877617076934,5.799833333333333,-1.8233333333333335,149.54350132350214,200.02587300651578
2019-09-14 10:00:00,343.38262972202006,464.61549999999977,-2.65,73.50877617076934,127.39568778599468
2019-09-14 11:00:00,364.6152443530192,325.8556666666664,-2.02,343.38262972202006,182.74691765163374
2019-09-14 12:00:00,389.6001745007038,590.7151666666667,-2.4050000000000002,364.6152443530192,148.9211660670765
2019-09-14 13:00:00,513.9757058952194,502.93649999999985,-2.9,389.6001745007038,105.4309140297887
2019-09-14 14:00:00,456.8672941290841,515.9253333333334,-2.38,513.9757058952194,151.11764344269713
2019-09-14 15:00:00,343.52906154706153,271.69099999999986,-1.5,456.8672941290841,228.43364706454219
2019-09-14 16:00:00,377.79410860674324,558.819833333333,-1.92,343.52906154706153,191.53282715411615
2019-09-14 17:00:00,411.83950792886225,424.9969999999997,-2.4,377.79410860674324,149.36046154220065
2019-09-14 18:00:00,210.4225325844532,160.87716666666648,-1.85,411.83950792886225,197.6829638058538
2019-09-14 19:00:00,357.80616448859564,618.4061666666666,-2.56,210.4225325844532,135.3030063382288
2019-09-14 20:00:00,317.1713330396144,281.8924999999999,-2.275,357.80616448859564,160.34284842030365
2019-09-14 21:00:00,285.54205883067766,300.4441666666665,-1.6,317.1713330396144,219.64773756205977
2019-09-14 22:00:00,398.0017004624527,568.6503333333329,-1.72,285.54205883067766,209.10464615908094
2019-09-14 23:00:00,226.67646516404557,316.406833333333,-2.66,398.0017004624527,126.51709683574641
2019-09-15 00:00:00,248.6412389202516,154.40666666666635,-1.67,226.67646516404557,213.49760091032212
2019-09-15 01:00:00,434.02392942263,500.4775000000004,-2.4450000000000003,248.6412389202516,145.40680226608356
2019-09-15 02:00:00,236.194533791735,227.67399999999995,-2.4966666666666666,434.02392942263,140.86741568980102
2019-09-15 03:00:00,181.5754630513028,143.67049999999998,-2.63,236.194533791735,129.15286968649116
2019-09-15 04:00:00,94.00923167656155,13.361166666666666,-1.56,181.5754630513028,223.16210136305276
2019-09-15 05:00:00,271.0453081515817,462.24016666666637,-2.88,94.00923167656155,107.18809593028517
2019-09-15 06:00:00,90.49486787556859,5.789999999999993,-1.85,271.0453081515817,197.6829638058538
2019-09-15 07:00:00,91.05967634358545,144.4164999999998,-2.3785714285714286,90.49486787556859,151.24315643558973
2019-09-15 08:00:00,59.61867162398767,5.789999999999993,-1.7,91.05967634358545,210.8618280595774
2019-09-15 09:00:00,190.43458846630583,219.5274999999997,-2.2125000000000004,59.61867162398767,165.8340418593551
2019-09-15 10:00:00,156.60883688174866,140.97883333333328,-2.51,190.43458846630583,139.69596108947005
2019-09-15 11:00:00,443.249134400237,487.8536666666664,-2.26,156.60883688174866,161.66073484567602
2019-09-15 12:00:00,363.2973579276467,322.19299999999987,-2.21,443.249134400237,166.0536895969172
2019-09-15 13:00:00,596.5632552185544,531.771666666667,-1.49,363.2973579276467,229.3122380147904
2019-09-15 14:00:00,355.82933485053695,495.2871666666664,-2.135,596.5632552185544,172.64312172377902
2019-09-15 15:00:00,489.8144547633934,503.3371666666666,-2.21,355.82933485053695,166.0536895969172
2019-09-15 16:00:00,441.93124797486433,336.6344999999997,-1.75,489.8144547633934,206.4688733083362
2019-09-15 17:00:00,344.40765249731,459.8824999999997,-2.84,441.93124797486433,110.70245973127814
2019-09-15 18:00:00,219.64773756205977,383.9813333333334,-2.58,344.40765249731,133.54582443773234
2019-09-15 19:00:00,260.941512223727,160.21283333333315,-1.92,219.64773756205977,191.53282715411615
2019-09-15 20:00:00,273.24178552720247,349.0968333333331,-1.85,260.941512223727,197.6829638058538
2019-09-15 21:00:00,493.9877617770729,589.7499999999998,-2.66,273.24178552720247,126.51709683574641
2019-09-15 22:00:00,293.4493773829122,287.36283333333324,-2.315,493.9877617770729,156.8284846193107
2019-09-15 23:00:00,416.89140589278946,262.4423333333332,-1.54,293.4493773829122,224.91928326354923
2019-09-16 00:00:00,339.5754022709443,513.0484999999998,-2.47,416.89140589278946,143.21032489046297
2019-09-16 01:00:00,267.97023982571295,240.4876666666665,-2.3200000000000003,339.5754022709443,156.38918914418653
2019-09-16 02:00:00,166.05368959691722,154.0993333333332,-2.37,267.97023982571295,151.99623439294535
2019-09-17 12:00:00,916.077497458831,604.3139999999999,-2.25,166.05368959691722,162.53932579592424
2019-09-17 13:00:00,267.53094435058875,332.4603333333335,-2.63,916.077497458831,129.15286968649116
2019-09-17 14:00:00,300.478104984898,223.7116666666666,-1.85,267.53094435058875,197.6829638058538
2019-09-17 15:00:00,315.8534466142422,446.71916666666687,-2.19,300.478104984898,167.81087149741367
2019-09-17 16:00:00,255.66996652223773,239.65666666666678,-2.1,315.8534466142422,175.71819004964783
2019-09-17 17:00:00,282.0276950296847,234.388833333333,-1.95,255.66996652223773,188.8970543033714
2019-09-17 18:00:00,416.45211041766527,353.06399999999996,-1.87,282.0276950296847,195.92578190535733
2019-09-17 19:00:00,346.16483439780615,353.04033333333314,-2.26,416.45211041766527,161.66073484567602
2019-09-17 20:00:00,251.27701177099613,262.6121666666665,-1.96,346.16483439780615,188.0184633531232
2019-09-17 21:00:00,423.04154254452686,503.1628333333332,-1.85,251.27701177099613,197.6829638058538
2019-09-17 22:00:00,493.7681140395104,542.3516666666666,-2.4,423.04154254452686,149.36046154220065
2019-09-17 23:00:00,501.67543259174454,409.44349999999986,-1.9,493.7681140395104,193.29000905461263
2019-09-18 00:00:00,351.14351644921305,352.52866666666637,-2.1733333333333333,501.67543259174454,169.2751897478274
2019-09-18 01:00:00,231.3622835653694,269.7648333333332,-2.03,351.14351644921305,181.8683267013855
2019-09-18 02:00:00,348.0684481233443,326.0068333333333,-2.88,231.3622835653694,107.18809593028517
2019-09-18 03:00:00,236.34096561677632,167.183,-2.07,348.0684481233443,178.35396290039256
2019-09-18 04:00:00,212.6190099600739,118.15566666666697,-1.69,236.34096561677632,211.74041900982564
2019-09-18 05:00:00,205.67814145311263,274.12499999999983,-2.5599999999999996,212.6190099600739,135.30300633822884
2019-09-18 06:00:00,67.02393820465136,5.789999999999993,-1.7971428571428572,205.67814145311263,202.32694454288023
2019-09-18 07:00:00,133.29479845194703,134.27066666666636,-2.315,67.02393820465136,156.8284846193107
2019-09-18 08:00:00,184.5040995521303,202.9319999999998,-2.165,133.29479845194703,170.00734887303426
2019-09-18 09:00:00,204.27239593271528,355.3144999999999,-2.29,184.5040995521303,159.0249619949313
2019-09-18 10:00:00,382.6263588331084,333.993,-2.51,204.27239593271528,139.69596108947005
2019-09-18 11:00:00,283.7848769301813,264.5331666666665,-2.02,382.6263588331084,182.74691765163374
2019-09-18 12:00:00,619.4066199250094,532.8068333333332,-2.32,283.7848769301813,156.3891891441866
2019-09-18 13:00:00,338.2575158455722,290.55399999999975,-1.56,619.4066199250094,223.16210136305276
2019-09-18 14:00:00,267.97023982571267,412.61149999999964,-1.76,338.2575158455722,205.590282358088
2019-09-18 15:00:00,275.8775583779471,490.082333333333,-2.93,267.97023982571267,102.79514117904395
2019-09-18 16:00:00,286.42064978092606,193.46083333333326,-1.93,275.8775583779471,190.65423620386792
2019-09-18 17:00:00,170.88593982328243,163.45833333333306,-1.58,286.42064978092606,221.40491946255628
2019-09-18 18:00:00,480.149954310663,454.78183333333317,-2.09,170.88593982328243,176.59678099989608
2019-09-18 19:00:00,183.625508601882,222.34599999999972,-1.65,480.149954310663,215.2547828108186
2019-09-18 20:00:00,387.08207008079535,539.3646666666665,-1.55,183.625508601882,224.040692313301
2019-09-18 21:00:00,371.7694849478982,489.68116666666646,-2.79,387.08207008079535,115.09541448251932
2019-09-18 22:00:00,353.6328574749164,304.21966666666657,-2.17,371.7694849478982,169.56805339791015
2019-09-18 23:00:00,436.6597022733747,468.32700000000074,-1.53,353.6328574749164,225.79787421379746
2019-09-19 00:00:00,307.2871848493215,421.7116666666663,-2.78,436.6597022733747,115.97400543276757
2019-09-19 01:00:00,369.0081991042604,273.35433333333305,-1.8,307.2871848493215,202.07591855709504
2019-09-19 02:00:00,330.3501972933379,377.11516666666637,-2.57,369.0081991042604,134.4244153879806
2019-09-19 03:00:00,272.3631945769542,210.2686666666665,-2.33,330.3501972933379,155.5105981939383
2019-09-19 04:00:00,123.00273303475338,123.78383333333333,-2.54,272.3631945769542,137.0601882387253
2019-09-19 05:00:00,103.67373212929215,21.457499999999943,-1.91,123.00273303475338,192.41141810436437
2019-09-19 06:00:00,148.96509561458896,140.22466666666642,-2.2525000000000004,103.67373212929215,162.31967805836214
2019-09-19 07:00:00,173.00920128638265,224.99449999999996,-2.743333333333333,148.96509561458896,119.19550558367779
2019-09-19 08:00:00,92.54491342614782,5.789999999999993,-1.69,173.00920128638265,211.74041900982564
2019-09-19 09:00:00,409.42338281567953,454.9856666666665,-2.45,92.54491342614782,144.96750679095945
2019-09-19 10:00:00,267.5309443505888,212.4459999999997,-1.4966666666666666,409.42338281567953,228.72651071462494
2019-09-19 11:00:00,481.9071362111592,484.7136666666668,-2.24,267.5309443505888,163.41791674617247
2019-09-19 12:00:00,484.5429090619035,471.79366666666704,-2.35,481.9071362111592,153.75341629344183
2019-09-19 13:00:00,427.8737927708926,374.84849999999983,-2.79,484.5429090619035,115.09541448251932
2019-09-19 14:00:00,289.935013581919,242.47116666666656,-2.03,427.8737927708926,181.8683267013855
2019-09-19 15:00:00,381.74776788286033,489.934333333334,-2.71,289.935013581919,122.12414208450524
2019-09-19 16:00:00,217.01196471131487,246.81916666666663,-2.48,381.74776788286033,142.33173394021475
2019-09-19 17:00:00,229.31223801479032,168.21033333333324,-2.0,217.01196471131487,184.5040995521302
2019-09-19 18:00:00,346.16483439780643,342.12499999999966,-1.54,229.31223801479032,224.91928326354923
2019-09-19 19:00:00,296.08515023365663,296.025833333333,-1.85,346.16483439780643,197.6829638058538
2019-09-19 20:00:00,448.95997557684996,362.76349999999985,-1.43,296.08515023365663,234.5837837162799
2019-09-19 21:00:00,472.2426357584286,594.2246666666664,-2.43,448.95997557684996,146.72468869145592
2019-09-19 22:00:00,326.3965380172209,334.6255,-2.29,472.2426357584286,159.0249619949313
2019-09-19 23:00:00,440.174066074368,509.41916666666646,-2.62,326.3965380172209,130.03146063673938
2019-09-20 00:00:00,331.6680837187101,201.7016666666664,-1.635,440.174066074368,216.57266923619096
2019-09-20 01:00:00,368.71533545417753,363.39016666666635,-2.33,331.6680837187101,155.5105981939383
2019-09-20 02:00:00,242.93039774363805,209.56699999999972,-1.77,368.71533545417753,204.71169140783974
2019-09-20 03:00:00,289.34928628175356,357.9929999999997,-2.55,242.93039774363805,136.18159728847706
2019-09-20 04:00:00,170.73950799824098,174.41166666666643,-2.3166666666666664,289.34928628175356,156.68205279426934
2019-09-20 05:00:00,64.2835711931628,5.789999999999993,-1.6400000000000001,170.73950799824098,216.13337376106682
2019-09-20 06:00:00,94.99764649559081,140.52599999999956,-2.12375,64.2835711931628,173.63153654280828
2019-09-20 07:00:00,125.08938654159317,217.76033333333336,-2.79,94.99764649559081,115.09541448251932
2019-09-20 08:00:00,78.85353778477948,5.789999999999993,-1.8924999999999998,125.08938654159317,193.94895226729878
2019-09-20 09:00:00,265.33446697496805,283.5761666666665,-1.65,78.85353778477948,215.2547828108186
2019-09-20 10:00:00,343.8219251971446,424.6310000000002,-2.2466666666666666,265.33446697496805,162.832189446007
2019-09-20 11:00:00,208.3724870338741,262.18683333333325,-1.56,343.8219251971446,223.16210136305276
2019-09-20 12:00:00,627.3139384772425,517.3759999999999,-1.67,208.3724870338741,213.49760091032212
2019-09-20 13:00:00,462.5781353056981,411.51399999999984,-2.43,627.3139384772425,146.72468869145592
2019-09-20 14:00:00,180.98973575113703,269.01483333333323,-2.16,462.5781353056981,170.44664434815837
2019-09-20 15:00:00,304.8710597361396,452.39883333333313,-2.18,180.98973575113703,168.6894624476619
2019-09-20 16:00:00,284.22417240530524,220.28349999999983,-1.69,304.8710597361396,211.74041900982564
2019-09-20 17:00:00,288.61712715654664,388.70066666666645,-2.75,284.22417240530524,118.60977828351227
2019-09-20 18:00:00,178.7305018790703,450.46750000000014,-2.8,288.61712715654664,114.21682353227109
2019-09-20 19:00:00,227.99435158941802,169.8378333333332,-1.78,178.7305018790703,203.83310045759146
2019-09-20 20:00:00,361.10088055202647,402.65516666666656,-2.78,227.99435158941802,115.97400543276757
2019-09-20 21:00:00,363.7366534027708,425.4691666666666,-2.07,361.10088055202647,178.35396290039256
2019-09-20 22:00:00,431.5345883969269,349.8391666666665,-2.2733333333333334,363.7366534027708,160.48928024534501
2019-09-20 23:00:00,284.8308185376195,289.2424999999997,-1.58,431.5345883969269,221.40491946255628
2019-09-21 00:00:00,202.4419981196983,380.25066666666635,-1.7033333333333334,284.8308185376195,210.56896440949467
2019-09-21 01:00:00,249.59304578302056,330.3673333333331,-2.22,202.4419981196983,165.17509864666894
2019-09-21 02:00:00,211.59398718478405,247.0039999999998,-2.1866666666666665,249.59304578302056,168.10373514749642
2019-09-21 03:00:00,189.92207707866115,145.12349999999995,-2.26,211.59398718478405,161.66073484567602
2019-09-21 04:00:00,155.51059819393822,179.43933333333308,-2.12,189.92207707866115,173.96100814915135
2019-09-21 05:00:00,219.50130573701816,219.203833333333,-2.1216666666666666,155.51059819393822,173.81457632411
2019-09-21 06:00:00,54.619070740432285,141.13549999999998,-2.86,219.50130573701816,108.94527783078165
2019-09-21 07:00:00,67.14945119754398,5.789999999999993,-2.0957142857142856,54.619070740432285,176.09472902832565
2019-09-21 08:00:00,139.31942211079235,204.0525,-2.93,67.14945119754398,102.79514117904395
2019-09-21 09:00:00,93.42350437639608,5.789999999999993,-1.8666666666666667,139.31942211079235,196.21864555544008
2019-09-21 10:00:00,300.7709686349806,344.51149999999984,-2.37,93.42350437639608,151.99623439294535
2019-09-21 11:00:00,387.6782567970353,317.6473333333331,-1.6125,300.7709686349806,218.5494988742495
2019-09-21 12:00:00,331.2287882435863,617.3829999999999,-2.07,387.6782567970353,178.35396290039256
2019-09-21 13:00:00,507.8255692434823,420.60749999999973,-1.93,331.2287882435863,190.65423620386792
2019-09-21 14:00:00,432.706042997258,546.0758333333331,-2.9,507.8255692434823,105.4309140297887
2019-09-21 15:00:00,511.7792285195995,489.5914999999999,-2.55,432.706042997258,136.18159728847706
2019-09-21 16:00:00,365.9331307783919,250.3074999999998,-1.8450000000000002,511.7792285195995,198.12225928097791
2019-09-21 17:00:00,307.2871848493214,483.43733333333313,-2.19,365.9331307783919,167.81087149741367
2019-09-21 18:00:00,358.46510770128145,295.9118333333333,-2.07,307.2871848493214,178.35396290039256
2019-09-21 19:00:00,408.1054963903069,277.1128333333332,-1.92,358.46510770128145,191.53282715411615
2019-09-21 20:00:00,570.9376858363145,462.7561666666665,-1.7166666666666666,408.1054963903069,209.39750980916367
2019-09-21 21:00:00,269.8738535512509,354.989333333333,-2.04,570.9376858363145,180.98973575113726
2019-09-21 22:00:00,338.6968113206961,481.3631666666664,-2.62,269.8738535512509,130.03146063673938
2019-09-21 23:00:00,346.16483439780626,211.7549999999997,-1.6,338.6968113206961,219.64773756205977
2019-09-22 00:00:00,278.07403575356756,321.58333333333303,-1.94,346.16483439780626,189.77564525361967
2019-09-22 01:00:00,233.99805641611428,244.07916666666657,-2.11,278.07403575356756,174.8395990993996
2019-09-22 02:00:00,234.43735189123834,308.02866666666654,-1.62,233.99805641611428,217.8905556615633
2019-09-22 03:00:00,159.68390520761747,142.22899999999956,-1.7175,234.43735189123834,209.32429389664296
2019-09-22 04:00:00,153.460552643359,143.41133333333298,-2.0233333333333334,159.68390520761747,182.454054001551
2019-09-22 05:00:00,187.06665649035432,151.40633333333318,-1.9,153.460552643359,193.29000905461263
2019-09-22 06:00:00,162.66483878881692,141.73366666666635,-2.1185714285714283,187.06665649035432,174.08652114204398
2019-09-22 07:00:00,86.63534334412098,131.2146666666667,-2.91,162.66483878881692,104.55232307954043
2019-09-22 08:00:00,70.28727601985915,5.789999999999993,-2.11,86.63534334412098,174.8395990993996
2019-09-22 09:00:00,96.20570905218224,140.93916666666667,-2.73,70.28727601985915,120.36696018400876
2019-09-22 10:00:00,328.8858790429243,268.1369999999998,-2.145,96.20570905218224,171.76453077353074
2019-09-22 11:00:00,231.5087153904111,208.22099999999978,-1.95,328.8858790429243,188.8970543033714
2019-09-22 12:00:00,395.54164580175717,670.8689999999999,-2.48,231.5087153904111,142.33173394021475
2019-09-22 13:00:00,362.5066260724234,318.8366666666665,-1.58,395.54164580175717,221.40491946255628
2019-09-22 14:00:00,425.2380199201479,497.29199999999963,-1.66,362.5066260724234,214.37619186057034
2019-09-22 15:00:00,388.7764954848459,523.4706666666664,-2.02,425.2380199201479,182.74691765163374
2019-09-22 16:00:00,427.8737927708924,396.8039999999999,-1.94,388.7764954848459,189.77564525361967
2019-09-22 17:00:00,243.66255686884512,487.1720000000001,-2.19,427.8737927708924,167.81087149741367
2019-10-05 23:00:00,522.1026721850164,581.081333333333,-2.83,243.66255686884512,111.58105068152635
2019-10-06 00:00:00,238.97673846752093,171.31416666666638,-1.7650000000000001,522.1026721850164,205.15098688296382
2019-10-06 01:00:00,213.2047372602394,255.07966666666633,-1.83,238.97673846752093,199.44014570635028
2019-10-06 02:00:00,273.2417855272024,304.8398333333331,-1.96,213.2047372602394,188.0184633531232
2019-10-06 03:00:00,328.5930153928418,280.49199999999985,-2.43,273.2417855272024,146.72468869145592
2019-10-06 04:00:00,148.18900694186974,135.03683333333333,-2.48,328.5930153928418,142.33173394021475
2019-10-06 05:00:00,257.8664438978581,196.2128333333332,-2.47,148.18900694186974,143.21032489046297
2019-10-12 16:00:00,820.164652056732,435.5379999999997,-1.67,257.8664438978581,213.49760091032212
2019-10-12 17:00:00,374.7190402808743,445.72799999999984,-2.31,820.164652056732,157.2677800944348
