end_hour,bokhoven_in_flow_vol,bokhoven_flow_value,bokhoven_level_value,bokhoven_last_in_flow_vol,bokhoven_vol_remain
2019-09-09 17:00:00,0.8889055139583633,0.0,0.10941176470588235,0.5029532881155685,3.0849497836943476
2019-09-09 18:00:00,1.8066008426396991,1.9999999999999998,0.12,0.8889055139583633,3.1309938103166512
2019-09-09 19:00:00,1.3724579794421325,1.0,0.09166666666666667,1.8066008426396991,3.0077834057440054
2019-09-09 20:00:00,1.8170946220587716,0.3333333333333333,0.3730769230769231,1.3724579794421325,4.231524754327525
2019-09-09 21:00:00,1.7881039386299127,3.666666666666667,0.1657142857142857,1.8170946220587716,3.3297870681145336
2019-09-09 22:00:00,1.9626951526724532,3.0,-0.16,1.7881039386299127,1.91338510630462
2019-09-09 23:00:00,2.924435190886036,0.3333333333333333,0.4166666666666667,1.9626951526724532,4.4210792229008264
2019-09-10 00:00:00,1.5926756708728802,3.666666666666667,0.06125,2.924435190886036,2.875513412599841
2019-09-10 01:00:00,0.9813625097239825,0.0,0.28692307692307695,1.5926756708728802,3.8568759223238236
2019-09-10 02:00:00,0.5786986422914323,0.0,0.42,0.9813625097239825,4.435574564615256
2019-09-10 03:00:00,0.3188975177174368,0.0,0.49333333333333335,0.5786986422914323,4.7544720823326925
2019-09-10 04:00:00,0.9587633162543712,2.6666666666666665,-0.020000000000000004,0.3188975177174368,2.5221894583106357
2019-09-10 05:00:00,1.956871131447907,0.0,0.43,0.9587633162543712,4.479060589758543
2019-09-10 06:00:00,0.149871479511685,0.0,0.4491304347826087,1.956871131447907,4.562251246554396
2019-09-10 07:00:00,0.39991612408558386,3.666666666666667,-0.10214285714285715,0.149871479511685,2.164982823205065
2019-09-10 08:00:00,1.8683460088347872,0.0,0.3275,0.39991612408558386,4.033328832039853
2019-09-10 09:00:00,1.2417965050785722,2.8333333333333335,-0.11,1.8683460088347872,2.1308152320210545
2019-09-10 10:00:00,2.4720132754529986,0.0,0.4584615384615384,1.2417965050785722,4.602828507474051
2019-09-10 11:00:00,1.7270164271191046,3.666666666666667,0.06571428571428573,2.4720132754529986,2.8949268166816657
2019-09-10 12:00:00,1.8383597662222475,0.0,0.4294117647058824,1.7270164271191046,4.4765025882795255
2019-09-10 13:00:00,1.275908649808528,3.0,0.0,1.8383597662222475,2.6091615085972095
2019-09-10 14:00:00,1.9641188023051213,0.0,0.45166666666666666,1.275908649808528,4.573280310902331
2019-09-10 15:00:00,0.879535057151546,3.8333333333333335,-0.07166666666666667,1.9641188023051213,2.297511661736987
2019-09-10 16:00:00,0.8295288735666386,0.0,0.1190909090909091,0.879535057151546,3.1270405353036255
2019-09-10 17:00:00,0.650313739642789,0.0,0.2686363636363637,0.8295288735666386,3.777354274946415
2019-09-10 18:00:00,0.723449327383771,0.0,0.435,0.650313739642789,4.500803602330186
2019-09-10 19:00:00,1.2067371977262094,2.6666666666666665,-0.0475,0.723449327383771,2.402602889166597
2019-09-10 20:00:00,2.415890285738157,0.0,0.415625,1.2067371977262094,4.416549428615068
2019-09-10 21:00:00,1.698370870873924,3.666666666666667,0.13666666666666666,2.415890285738157,3.2034705188887957
2019-09-10 22:00:00,1.6366558553927977,0.0,0.44,1.698370870873924,4.52254661490183
2019-09-10 23:00:00,1.5244267703007768,3.0,0.07999999999999999,1.6366558553927977,2.9570497097435036
2019-09-11 00:00:00,1.6193367458119188,0.0,0.4523809523809524,1.5244267703007768,4.576386455555423
2019-09-11 01:00:00,0.7333952653133683,3.3333333333333335,-0.10250000000000001,1.6193367458119188,2.163429750878519
2019-09-11 02:00:00,0.5761898331485502,0.0,0.03,0.7333952653133683,2.73961958402707
2019-09-11 03:00:00,0.3594844745178373,0.0,0.11266666666666666,0.5761898331485502,3.0991040585449077
2019-09-11 04:00:00,0.17394410057314752,0.0,0.15266666666666667,0.3594844745178373,3.2730481591180545
2019-09-11 05:00:00,0.25898343863113055,0.0,0.21222222222222223,0.17394410057314752,3.532031597749185
2019-09-11 06:00:00,0.9252859794377156,0.0,0.425,0.25898343863113055,4.457317577186899
2019-09-11 07:00:00,0.6681865291974791,3.0,-0.16441176470588237,0.9252859794377156,1.8942000952119935
2019-09-12 21:00:00,7.0677225587253,1.9999999999999998,0.2188888888888889,0.6681865291974791,3.5610222811780434
2019-09-12 22:00:00,1.4507421165857621,2.333333333333333,0.06,7.0677225587253,2.87007765945693
2019-09-12 23:00:00,1.8843944228757619,0.6666666666666666,0.21250000000000002,1.4507421165857621,3.5332395428920544
2019-09-13 00:00:00,1.1785486280681112,0.0,0.4378947368421053,1.8843944228757619,4.5133916622400845
2019-09-13 01:00:00,0.8016063110263942,3.666666666666667,-0.07285714285714286,1.1785486280681112,2.292334753981834
2019-09-13 02:00:00,0.6318352782143067,0.0,0.07243902439024391,0.8016063110263942,2.9241700321961406
2019-09-14 04:00:00,0.9585107841687569,0.0,0.2928571428571428,0.6318352782143067,3.882680816364895
2019-09-14 05:00:00,0.2557392431045678,0.0,0.3516666666666666,0.9585107841687569,4.138420059469463
2019-09-14 06:00:00,0.23434135771660133,0.0,0.40555555555555556,0.2557392431045678,4.372761417186064
2019-09-14 07:00:00,0.4968330891974546,3.666666666666667,-0.15043478260869567,0.23434135771660133,1.9549804347025466
2019-09-14 08:00:00,0.6138011934044676,0.0,-0.009285714285714286,0.4968330891974546,2.568781628107015
2019-09-14 09:00:00,1.6058767856485203,0.0,0.36000000000000004,0.6138011934044676,4.174658413755535
2019-09-14 10:00:00,2.200703486715622,3.3333333333333335,0.08857142857142858,1.6058767856485203,2.994323445580607
2019-09-14 11:00:00,3.3492004721963573,4.0,-0.04,2.200703486715622,2.435217408024062
2019-09-14 12:00:00,2.1308152320210545,0.0,0.45,3.3492004721963573,4.566032640045116
2019-09-14 13:00:00,1.556955007362322,3.3333333333333335,0.060000000000000005,2.1308152320210545,2.8700776594569306
2019-09-14 14:00:00,2.3627406994519164,4.0,-0.14666666666666667,1.556955007362322,1.971366473162336
2019-09-14 15:00:00,2.6164091794544238,0.0,0.455,2.3627406994519164,4.5877756526167595
2019-09-14 16:00:00,1.588447862872839,3.3333333333333335,0.08222222222222222,2.6164091794544238,2.9667132708864563
2019-09-14 17:00:00,1.2786099337269186,0.0,0.37625,1.588447862872839,4.245323204613376
2019-09-14 18:00:00,0.8063033828651092,3.0,0.05,1.2786099337269186,2.8265916343136435
2019-09-14 19:00:00,2.0728338651633385,1.0,0.29,0.8063033828651092,3.870256237752527
2019-09-14 20:00:00,1.779915011817215,3.3333333333333335,-0.06666666666666668,2.0728338651633385,2.3192546743086306
2019-09-14 21:00:00,2.3289182354515843,0.0,0.4523076923076923,1.779915011817215,4.576067876616644
2019-09-14 22:00:00,1.4012163657281314,3.666666666666667,0.07333333333333333,2.3289182354515843,2.928059026314646
2019-09-14 23:00:00,1.000178578295596,0.0,0.30333333333333334,1.4012163657281314,3.928237604610243
2019-09-15 00:00:00,1.068125492581982,3.0,-0.20444444444444443,1.000178578295596,1.7201138834455676
2019-09-15 01:00:00,1.2967291108699548,0.0,0.09375,1.068125492581982,3.0168429943155233
2019-09-15 02:00:00,1.2447874697265848,0.0,0.38,1.2967291108699548,4.261630464042109
2019-09-15 03:00:00,0.9437502837644299,3.666666666666667,-0.1538095238095238,1.2447874697265848,1.9403050266314166
2019-09-15 04:00:00,0.29260782963909354,0.0,-0.08652173913043479,0.9437502837644299,2.2329128562705103
2019-09-15 05:00:00,0.23079539581294672,0.0,-0.033448275862068964,0.29260782963909354,2.463708252083457
2019-09-15 06:00:00,0.1773430082854961,0.0,0.007333333333333331,0.23079539581294672,2.6410512603689527
2019-09-15 07:00:00,0.7972437942935899,0.0,0.19066666666666668,0.1773430082854961,3.438295054662545
2019-09-15 08:00:00,0.2947084162314832,0.0,0.2584375,0.7972437942935899,3.7330034708940283
2019-09-15 09:00:00,0.8040384857222308,0.0,0.44333333333333336,0.2947084162314832,4.537041956616259
2019-09-15 10:00:00,1.8843944228757625,3.3333333333333335,0.13,0.8040384857222308,3.174479835459938
2019-09-15 11:00:00,3.2759472274609385,4.666666666666666,-0.010000000000000002,1.8843944228757625,2.5656754834539224
2019-09-15 12:00:00,2.339789741737409,1.9999999999999998,0.15,3.2759472274609385,3.261451885746512
2019-09-15 13:00:00,3.628667209178711,5.333333333333332,-0.16999999999999998,2.339789741737409,1.8698990811613334
2019-09-15 14:00:00,1.9296923657333527,0.0,0.27375000000000005,3.628667209178711,3.7995914468946865
2019-09-15 15:00:00,2.4810330416571675,3.666666666666667,0.004285714285714287,1.9296923657333527,2.627798376515761
2019-09-15 16:00:00,1.3584205949521975,0.0,0.31666666666666665,2.4810330416571675,3.9862189714679586
2019-09-15 17:00:00,1.5095745357032275,4.0,-0.05181818181818182,1.3584205949521975,2.3838248328547227
2019-09-15 18:00:00,1.225515254038084,0.0,0.23,1.5095745357032275,3.6093400868928063
2019-09-15 19:00:00,1.1979364545424493,0.3333333333333333,0.45999999999999996,1.225515254038084,4.6095186651884035
2019-09-15 20:00:00,2.3477276669619718,3.0,0.2625,1.1979364545424493,3.750669668608489
2019-09-15 21:00:00,2.119943725735234,4.333333333333333,-0.01,2.3477276669619718,2.5656754834539224
2019-09-15 22:00:00,2.9008802606000925,3.3333333333333335,-0.16833333333333333,2.119943725735234,1.8771467520185479
2019-09-15 23:00:00,1.688707309730971,0.0,0.22,2.9008802606000925,3.565854061749519
2019-09-16 00:00:00,1.0216657907193378,0.0,0.44666666666666666,1.688707309730971,4.551537298330687
2019-09-16 01:00:00,0.5975491454983407,3.666666666666667,-0.14400000000000002,1.0216657907193378,1.982962746533879
2019-09-16 02:00:00,0.4889459952048314,0.0,-0.0315625,0.5975491454983407,2.47190874173871
2019-09-17 09:00:00,2.33088800963342,1.0,0.19272727272727275,0.4889459952048314,3.4472558113587373
2019-09-17 10:00:00,1.6085985841197892,3.3333333333333335,-0.04,2.33088800963342,2.435217408024062
2019-09-17 11:00:00,1.7617879908745493,0.3333333333333333,0.19333333333333333,1.6085985841197892,3.449891328034088
2019-09-17 12:00:00,1.4336798914427376,0.3333333333333333,0.4176923076923077,1.7617879908745493,4.425539328043728
2019-09-17 13:00:00,2.4918398365960486,3.3333333333333335,0.33,1.4336798914427376,4.044200338325674
2019-09-17 14:00:00,1.243254308583713,3.666666666666667,-0.13333333333333333,2.4918398365960486,2.0293478400200518
2019-09-17 15:00:00,0.9739057714381948,0.0,0.09062500000000001,1.243254308583713,3.0032536114582467
2019-09-17 16:00:00,1.0793167490526812,0.0,0.3388235294117647,0.9739057714381948,4.082570360510927
2019-09-17 17:00:00,0.6451279730080559,0.0,0.405,1.0793167490526812,4.3703455269003255
2019-09-17 18:00:00,0.8456752889629781,3.0,-0.03,0.6451279730080559,2.4787034331673485
2019-09-17 19:00:00,1.1523796662971006,0.0,0.23500000000000001,0.8456752889629781,3.63108309946445
2019-09-17 20:00:00,1.2438118217265748,0.3333333333333333,0.44666666666666666,1.1523796662971006,4.551537298330687
2019-09-17 21:00:00,3.858269705180978,5.666666666666665,0.19,1.2438118217265748,3.435395986319659
2019-09-17 22:00:00,1.7485005943029894,1.3333333333333333,0.17,3.858269705180978,3.3484239360330856
2019-09-17 23:00:00,1.644013339444816,3.3333333333333335,-0.04,1.7485005943029894,2.435217408024062
2019-09-18 00:00:00,1.694747035445317,0.3333333333333333,0.18,1.644013339444816,3.3919099611763723
2019-09-18 01:00:00,1.1934498011546475,0.0,0.45444444444444443,1.694747035445317,4.585359762331022
2019-09-18 02:00:00,0.48317805714762985,3.0,-0.1859259259259259,1.1934498011546475,1.8006435596368395
2019-09-18 03:00:00,0.45535871446337417,0.0,-0.08121212121212121,0.48317805714762985,2.2560022741002133
2019-09-18 04:00:00,0.2845851179248898,0.0,-0.01576923076923077,0.45535871446337417,2.5405873920251034
2019-09-18 05:00:00,0.24614205257386093,0.0,0.04083333333333333,0.2845851179248898,2.786729444598964
2019-09-18 06:00:00,0.2283016320022557,0.0,0.09333333333333334,0.24614205257386093,3.01503107660122
2019-09-18 07:00:00,0.9639402240095245,0.0,0.315,0.2283016320022557,3.9789713006107443
2019-09-18 08:00:00,1.413295817156822,4.0,-0.17,0.9639402240095245,1.8698990811613332
2019-09-18 09:00:00,2.565675483453922,0.0,0.42,1.413295817156822,4.435574564615256
2019-09-18 10:00:00,1.4913808424637163,3.3333333333333335,0.03625,2.565675483453922,2.766798349741624
2019-09-18 11:00:00,1.6198544365874323,0.0,0.40875,1.4913808424637163,4.3866527863290585
2019-09-18 12:00:00,1.5588532068725451,4.0,0.0049999999999999975,1.6198544365874323,2.6309045211688526
2019-09-18 13:00:00,1.2538470582981036,0.0,0.29333333333333333,1.5588532068725451,3.8847515794669563
2019-09-18 14:00:00,1.630176876899226,3.3333333333333335,-0.09111111111111111,1.2538470582981036,2.2129555017361513
2019-09-18 15:00:00,1.8554037394469036,0.0,0.33555555555555555,1.630176876899226,4.068359241183056
2019-09-18 16:00:00,1.0844958040923465,4.0,-0.15923076923076923,1.8554037394469036,1.9167301851617962
2019-09-18 17:00:00,1.1451975852213994,0.0,0.10411764705882352,1.0844958040923465,3.0619277703831957
2019-09-18 18:00:00,1.0040155805141224,0.0,0.33499999999999996,1.1451975852213994,4.065943350897318
2019-09-18 19:00:00,1.0850328026823384,3.0,-0.13071428571428573,1.0040155805141224,2.0407370370813886
2019-09-18 20:00:00,2.6992397035368727,0.0,0.49,1.0850328026823384,4.739976740618263
2019-09-18 21:00:00,3.1020031268877926,4.0,0.395,2.6992397035368727,4.326859501757039
2019-09-18 22:00:00,1.6075333961301692,3.3333333333333335,0.04,3.1020031268877926,2.7831056091703568
2019-09-18 23:00:00,1.840908397732476,0.0,0.4633333333333333,1.6075333961301692,4.624014006902832
2019-09-19 00:00:00,1.2248563748692456,3.666666666666667,0.018333333333333333,1.840908397732476,2.6888858880265682
2019-09-19 01:00:00,1.4525185065017467,0.0,0.3523529411764706,1.2248563748692456,4.141404394528316
2019-09-19 02:00:00,0.48830421090518544,0.0,0.46464285714285714,1.4525185065017467,4.6297086054335015
2019-09-19 03:00:00,0.29149385355122404,3.0,-0.1675409836065574,0.48830421090518544,1.8805923660326334
2019-09-19 04:00:00,0.15343139066949213,0.0,-0.13225806451612904,0.29149385355122404,2.0340237567021253
2019-09-19 05:00:00,0.41607044939727156,0.0,-0.03657894736842106,0.15343139066949213,2.450094206099397
2019-09-19 06:00:00,0.2347929669714672,0.0,0.01741379310344828,0.41607044939727156,2.684887173070864
2019-09-19 07:00:00,0.880966888678657,0.0,0.22,0.2347929669714672,3.565854061749519
2019-09-19 08:00:00,1.5790862880156027,3.3333333333333335,0.06,0.880966888678657,2.87007765945693
2019-09-19 09:00:00,2.2566140904712757,1.0,0.3214285714285714,1.5790862880156027,4.006926602488571
2019-09-19 10:00:00,1.1344487403451595,3.3333333333333335,-0.1672727272727273,2.2566140904712757,1.8817589062004114
2019-09-19 11:00:00,1.8652869269794694,0.0,0.2616666666666667,1.1344487403451595,3.7470458331798815
2019-09-19 12:00:00,1.71983935045855,3.666666666666667,-0.07,1.8652869269794694,2.3047593325942017
2019-09-19 13:00:00,2.323396200512754,0.0,0.4642857142857143,1.71983935045855,4.628155533106955
2019-09-19 14:00:00,1.1067432333170568,3.3333333333333335,-0.03571428571428571,2.323396200512754,2.4538542759426134
2019-09-19 15:00:00,1.0919293126638505,0.0,0.2153846153846154,1.1067432333170568,3.545783588606464
2019-09-19 16:00:00,0.9214171761130001,0.0,0.4272727272727273,1.0919293126638505,4.467200764719465
2019-09-19 17:00:00,1.2050429370063425,3.666666666666667,-0.012727272727272726,0.9214171761130001,2.5538156584148446
2019-09-19 18:00:00,1.0845151119068193,0.0,0.23666666666666666,1.2050429370063425,3.638330770321664
2019-09-19 19:00:00,1.001883912614941,0.0,0.46705882352941175,1.0845151119068193,4.640214682936605
2019-09-19 20:00:00,1.798640468531578,3.666666666666667,0.17,1.001883912614941,3.3484239360330856
2019-09-19 21:00:00,1.8717109988756342,4.0,-0.14,1.798640468531578,2.000357156591194
2019-09-19 22:00:00,2.136250985163965,0.0,0.35125,1.8717109988756342,4.136608141755159
2019-09-19 23:00:00,0.9880128450709886,3.3333333333333335,-0.12714285714285714,2.136250985163965,2.056267760346848
2019-09-20 00:00:00,1.4598879869531993,0.0,0.20857142857142857,0.9880128450709886,3.5161557473000484
2019-09-20 01:00:00,1.1186128679715526,0.0,0.46580645161290324,1.4598879869531993,4.634768615271603
2019-09-20 02:00:00,0.43800440230529636,3.3333333333333335,-0.14517241379310347,1.1186128679715526,1.9778643849653557
2019-09-20 03:00:00,0.6747831487751409,0.0,0.01,0.43800440230529636,2.652647533740496
2019-09-20 04:00:00,0.3453301996672776,0.0,0.08941176470588236,0.6747831487751409,2.997977733407774
2019-09-20 05:00:00,1.115800245147159,0.0,0.346,0.3453301996672776,4.113777978554934
2019-09-20 06:00:00,0.47777906755254723,0.0,0.4558695652173913,1.115800245147159,4.59155704610748
2019-09-20 07:00:00,0.2878060601270673,3.3333333333333335,-0.13333333333333333,0.47777906755254723,2.0293478400200518
2019-09-20 08:00:00,0.8310662582939258,0.0,0.057777777777777775,0.2878060601270673,2.860414098313978
2019-09-20 09:00:00,2.181548928021556,3.0,0.06,0.8310662582939258,2.87007765945693
2019-09-20 10:00:00,2.360324809166179,1.0,0.315,2.181548928021556,3.9789713006107443
2019-09-20 11:00:00,2.0062870691107344,4.0,0.02,2.360324809166179,2.696133558883783
2019-09-20 12:00:00,2.0821257508777173,0.0,0.4514285714285714,2.0062870691107344,4.5722449293513
2019-09-20 13:00:00,1.520895853729312,3.666666666666667,0.10333333333333333,2.0821257508777173,3.0585171017445067
2019-09-20 14:00:00,1.4228322261794708,0.0,0.43052631578947365,1.520895853729312,4.481349327923979
2019-09-20 15:00:00,2.052998134396225,3.3333333333333335,0.09,1.4228322261794708,3.0005357348867907
2019-09-20 16:00:00,1.7829270308747587,0.3333333333333333,0.5,2.052998134396225,4.783462765761551
2019-09-20 17:00:00,1.8711070263042036,4.0,0.13111111111111112,1.7829270308747587,3.179311616031414
2019-09-20 18:00:00,1.2589808251552967,0.0,0.420625,1.8711070263042036,4.438292441186711
2019-09-20 19:00:00,0.8034461280079375,3.3333333333333335,-0.15,1.2589808251552967,1.9568711314479068
2019-09-20 20:00:00,1.4909494334841193,0.0,0.19285714285714287,0.8034461280079375,3.4478205649320266
2019-09-20 21:00:00,2.1618766785519714,4.333333333333333,-0.07,1.4909494334841193,2.3047593325942017
2019-09-20 22:00:00,1.891642093732976,0.0,0.365,2.1618766785519714,4.196401426327179
2019-09-20 23:00:00,1.123175816078324,3.3333333333333335,-0.13999999999999999,1.891642093732976,2.000357156591194
2019-09-21 00:00:00,1.8318488091609564,0.0,0.28125,1.123175816078324,3.8322059657521512
2019-09-21 01:00:00,1.1079379043374757,1.9999999999999998,0.19,1.8318488091609564,3.435395986319659
2019-09-21 02:00:00,0.6298902955164281,1.6666666666666665,-0.04923076923076923,1.1079379043374757,2.3950764617379514
2019-09-21 03:00:00,2.0356663223058287,0.0,0.41888888888888887,0.6298902955164281,4.430742784043779
2019-09-21 04:00:00,0.7476709806381862,3.3333333333333335,-0.14142857142857143,2.0356663223058287,1.99414486728501
2019-09-21 05:00:00,1.2990400638363324,0.0,0.1572972972972973,0.7476709806381862,3.293184931121343
2019-09-21 06:00:00,0.3765524129149175,0.0,0.2438888888888889,1.2990400638363324,3.6697373440362604
2019-09-21 07:00:00,0.7693871001825304,0.0,0.42081632653061224,0.3765524129149175,4.439124444218789
2019-09-21 08:00:00,0.3986141123231045,0.3333333333333333,0.43555555555555553,0.7693871001825304,4.503219492615925
2019-09-21 09:00:00,1.7407488561117226,3.0,0.18,0.3986141123231045,3.3919099611763723
2019-09-21 10:00:00,3.052175389744445,3.666666666666667,0.08,1.7407488561117226,2.9570497097435036
2019-09-21 11:00:00,2.1906085165930738,3.666666666666667,-0.18,3.052175389744445,1.8264130560180465
2019-09-21 12:00:00,3.144885179459644,1.6666666666666665,0.32,2.1906085165930738,4.000714313182388
2019-09-21 13:00:00,2.8797412205998802,2.333333333333333,0.38999999999999996,3.144885179459644,4.305116489185395
2019-09-21 14:00:00,2.2129555017361535,3.666666666666667,0.12,2.8797412205998802,3.1309938103166512
2019-09-21 15:00:00,2.3148543027167476,3.3333333333333335,-0.13142857142857142,2.2129555017361535,2.0376308924282966
2019-09-21 16:00:00,1.5862045361789376,0.0,0.23333333333333334,2.3148543027167476,3.623835428607235
2019-09-21 17:00:00,1.7805111405890242,3.3333333333333335,-0.115,1.5862045361789376,2.109072219449411
2019-09-21 18:00:00,1.1088936411538128,0.0,0.14,1.7805111405890242,3.217965860603225
2019-09-21 19:00:00,1.2665304822982277,0.0,0.43124999999999997,1.1088936411538128,4.484496342901454
2019-09-21 20:00:00,2.3518691931660975,3.666666666666667,0.15833333333333333,1.2665304822982277,3.297690240032584
2019-09-21 21:00:00,2.0906236027219585,4.0,-0.14363636363636365,2.3518691931660975,1.9845440565390893
2019-09-21 22:00:00,1.966471942193828,0.0,0.3085714285714286,2.0906236027219585,3.951015998732917
2019-09-21 23:00:00,1.1572741972656084,3.3333333333333335,-0.12388888888888888,1.966471942193828,2.0704179748776004
2019-09-22 00:00:00,1.0025944685813348,0.0,0.10666666666666667,1.1572741972656084,3.0730124434589356
2019-09-22 01:00:00,1.131751680011183,0.0,0.36692307692307696,1.0025944685813348,4.2047641234701185
2019-09-22 02:00:00,0.5631679190259731,0.0,0.49642857142857144,1.131751680011183,4.767932042496091
2019-09-22 03:00:00,0.6796975358530544,4.0,-0.05941176470588236,0.5631679190259731,2.350803359216505
2019-09-22 04:00:00,0.3129469894541917,0.0,0.012553191489361702,0.6796975358530544,2.663750348670697
2019-09-22 05:00:00,0.22444648792926924,0.0,0.06416666666666666,0.3129469894541917,2.888196836599967
2019-09-22 06:00:00,0.21743012571643397,0.0,0.11416666666666667,0.22444648792926924,3.1056269623164003
2019-09-22 07:00:00,0.7907208905220983,0.0,0.296,0.21743012571643397,3.896347852838499
2019-09-22 08:00:00,0.22715053133669824,0.0,0.34823529411764703,0.7907208905220983,4.123498384175198
2019-09-22 09:00:00,0.8388500759257829,3.0,-0.06,0.22715053133669824,2.3482453577374884
